,hash,x,y,culture_100m,culture_250m,culture_500m,culture_750m,culture_1km
409,120132322122113,56.19175282212417,36.99645996093727,0,0,0,0,0
410,120132322122120,56.18562661597488,36.96350097656228,0,0,0,0,0
411,120132322122121,56.18562661597488,36.97448730468727,0,0,0,0,0
412,120132322122122,56.17949942765436,36.96350097656228,0,0,0,0,0
413,120132322122123,56.17949942765436,36.97448730468727,0,0,0,0,0
414,120132322122130,56.18562661597488,36.98547363281229,0,0,0,0,0
415,120132322122131,56.18562661597488,36.99645996093727,0,0,0,0,0
416,120132322122132,56.17949942765436,36.98547363281229,0,0,0,0,0
417,120132322122133,56.17949942765436,36.99645996093727,0,0,0,0,0
418,120132322122200,56.1733712570736,36.91955566406227,0,0,0,0,0
419,120132322122202,56.16724210414357,36.91955566406227,0,0,0,0,0
420,120132322122211,56.1733712570736,36.95251464843729,0,0,0,0,0
421,120132322122213,56.16724210414357,36.95251464843729,0,0,0,0,0
422,120132322122231,56.16111196877527,36.95251464843729,0,0,0,0,0
423,120132322122300,56.1733712570736,36.96350097656228,0,0,0,0,0
424,120132322122302,56.16724210414357,36.96350097656228,0,0,0,0,0
425,120132322122310,56.1733712570736,36.98547363281229,0,0,0,0,0
426,120132322123011,56.19787804619133,37.04040527343728,0,0,0,0,0
427,120132322123020,56.18562661597488,37.00744628906227,0,0,0,0,0
428,120132322123021,56.18562661597488,37.01843261718728,0,0,0,0,0
429,120132322123022,56.17949942765436,37.00744628906227,0,0,0,0,0
430,120132322123102,56.19175282212417,37.05139160156227,0,0,0,0,0
431,120132322123123,56.17949942765436,37.06237792968729,0,0,0,0,0
432,120132322123202,56.16724210414357,37.00744628906227,0,0,0,0,0
433,120132322123330,56.16111196877527,37.07336425781228,0,0,0,0,0
434,120132322200133,56.13044655224779,36.64489746093728,0,0,0,0,0
435,120132322200311,56.124310520383034,36.64489746093728,0,0,0,0,0
436,120132322201030,56.13658160114101,36.67785644531227,0,0,0,0,0
437,120132322202013,56.093615613380656,36.60095214843727,0,0,0,0,0
438,120132322202030,56.08747368182368,36.58996582031228,0,0,0,0,0
439,120132322202031,56.08747368182368,36.60095214843727,0,0,0,0,0
440,120132322211021,56.13658160114101,36.84265136718727,0,0,0,0,0
441,120132322211030,56.13658160114101,36.85363769531229,0,0,0,0,0
442,120132322211032,56.13044655224779,36.85363769531229,0,0,0,0,0
443,120132322211101,56.14884875036816,36.88659667968728,0,0,0,0,0
444,120132322211103,56.142715667151535,36.88659667968728,0,0,0,0,0
445,120132322211112,56.142715667151535,36.89758300781227,0,0,0,0,0
446,120132322211120,56.13658160114101,36.87561035156229,0,0,0,0,0
447,120132322211123,56.13044655224779,36.88659667968728,0,0,0,0,0
448,120132322211130,56.13658160114101,36.89758300781227,0,0,0,0,0
449,120132322211210,56.124310520383034,36.85363769531229,0,0,0,0,0
450,120132322211211,56.124310520383034,36.86462402343728,0,0,0,0,0
451,120132322211301,56.124310520383034,36.88659667968728,0,0,0,0,0
452,120132322213133,56.08133076667443,36.90856933593729,0,0,0,0,0
453,120132322213303,56.06904198524484,36.88659667968728,0,0,0,0,0
454,120132322213311,56.07518686784432,36.90856933593729,0,0,0,0,0
455,120132322220211,56.02600025407612,36.60095214843727,0,0,0,0,0
456,120132322220300,56.02600025407612,36.61193847656229,0,0,0,0,0
457,120132322222220,55.96442837870288,36.56799316406228,0,0,0,0,0
458,120132322222222,55.958265773150984,36.56799316406228,0,0,0,0,0
459,120132322230121,56.03830281261055,36.79870605468729,0,0,0,0,0
460,120132322231112,56.04445261538373,36.89758300781227,0,0,0,0,0
461,120132322231131,56.03830281261055,36.90856933593729,0,0,0,0,0
462,120132322231333,56.00753903248008,36.90856933593729,0,0,0,0,0
463,120132322232103,55.99522662785719,36.79870605468729,0,0,0,0,0
464,120132322232113,55.99522662785719,36.82067871093729,0,0,0,0,0
465,120132322232120,55.9890689482136,36.78771972656227,0,0,0,0,0
466,120132322300022,56.13044655224779,36.91955566406227,0,0,0,0,0
467,120132322300230,56.11203550738394,36.94152832031228,0,0,0,0,0
468,120132322301100,56.14884875036816,37.05139160156227,0,0,0,0,0
469,120132322301101,56.14884875036816,37.06237792968729,0,0,0,0,0
470,120132322301130,56.13658160114101,37.07336425781228,0,0,0,0,0
471,120132322301132,56.13044655224779,37.07336425781228,0,0,0,0,0
472,120132322301231,56.11203550738394,37.04040527343728,0,0,0,0,0
473,120132322301232,56.105896526072144,37.02941894531227,0,0,0,0,0
474,120132322301233,56.105896526072144,37.04040527343728,0,0,0,0,0
475,120132322301303,56.118173505458,37.06237792968729,0,0,0,0,0
476,120132322303121,56.08747368182368,37.06237792968729,0,0,0,0,0
477,120132322303122,56.08133076667443,37.05139160156227,0,0,0,0,0
478,120132322303123,56.08133076667443,37.06237792968729,0,0,0,0,0
479,120132322303132,56.08133076667443,37.07336425781228,0,0,0,0,0
480,120132322303301,56.07518686784432,37.06237792968729,0,0,0,0,0
481,120132322303303,56.06904198524484,37.06237792968729,0,0,0,0,0
482,120132322303312,56.06904198524484,37.07336425781228,0,0,0,0,0
483,120132322303330,56.0628961187875,37.07336425781228,0,0,0,0,0
484,120132322303331,56.0628961187875,37.08435058593727,0,0,0,0,0
485,120132322303333,56.05674926838383,37.08435058593727,0,0,0,0,0
486,120132322310222,56.105896526072144,37.09533691406229,0,0,0,0,0
487,120132322311033,56.13044655224779,37.21618652343727,0,0,0,0,0
488,120132322311211,56.124310520383034,37.21618652343727,0,0,0,0,0
489,120132322312002,56.093615613380656,37.09533691406229,0,0,0,0,0
490,120132322312003,56.093615613380656,37.10632324218728,0,0,0,0,0
491,120132322312012,56.093615613380656,37.11730957031229,0,0,0,0,0
492,120132322312020,56.08747368182368,37.09533691406229,0,0,0,0,0
493,120132322312021,56.08747368182368,37.10632324218728,0,0,0,0,0
494,120132322312030,56.08747368182368,37.11730957031229,0,0,0,0,0
495,120132322312103,56.093615613380656,37.15026855468729,0,0,0,0,0
496,120132322312121,56.08747368182368,37.15026855468729,0,0,0,0,0
497,120132322312203,56.06904198524484,37.10632324218728,0,0,0,0,0
498,120132322312210,56.07518686784432,37.11730957031229,0,0,0,0,0
499,120132322312211,56.07518686784432,37.12829589843729,0,0,0,0,0
500,120132322312213,56.06904198524484,37.12829589843729,0,0,0,0,0
501,120132322312301,56.07518686784432,37.15026855468729,0,0,0,0,0
502,120132322312302,56.06904198524484,37.13928222656229,0,0,0,0,0
503,120132322312303,56.06904198524484,37.15026855468729,0,0,0,0,0
504,120132322313322,56.05674926838383,37.22717285156229,0,0,0,0,0
505,120132322320010,56.050601433945374,36.94152832031228,0,0,0,0,0
506,120132322320310,56.02600025407612,36.98547363281229,0,0,0,0,0
507,120132322320313,56.019847498138276,36.99645996093727,0,0,0,0,0
508,120132322321202,56.019847498138276,37.00744628906227,0,0,0,0,0
509,120132322322301,55.9767506338216,36.97448730468727,0,0,0,0,0
510,120132322323102,55.99522662785719,37.05139160156227,0,0,0,0,0
511,120132322330131,56.03830281261055,37.17224121093729,0,0,0,0,0
512,120132322330132,56.032152025537435,37.16125488281227,0,0,0,0,0
513,120132322330133,56.032152025537435,37.17224121093729,0,0,0,0,0
514,120132322330233,56.00753903248008,37.12829589843729,0,0,0,0,0
515,120132322330311,56.02600025407612,37.17224121093729,0,0,0,0,0
516,120132322330322,56.00753903248008,37.13928222656229,0,0,0,0,0
517,120132322331100,56.050601433945374,37.22717285156229,0,0,0,0,0
518,120132322331102,56.04445261538373,37.22717285156229,0,0,0,0,0
519,120132322331120,56.03830281261055,37.22717285156229,0,0,0,0,0
520,120132322331121,56.03830281261055,37.23815917968727,0,0,0,0,0
521,120132322331123,56.032152025537435,37.23815917968727,0,0,0,0,0
522,120132322331130,56.03830281261055,37.24914550781229,0,0,0,0,0
523,120132322331223,56.00753903248008,37.19421386718727,0,0,0,1,1
524,120132322331230,56.01369375763567,37.20520019531229,0,0,0,0,0
525,120132322331231,56.01369375763567,37.21618652343727,0,0,0,0,0
526,120132322331232,56.00753903248008,37.20520019531229,0,0,0,1,2
527,120132322331233,56.00753903248008,37.21618652343727,0,0,0,0,2
528,120132322331320,56.01369375763567,37.22717285156229,0,0,0,0,0
529,120132322331322,56.00753903248008,37.22717285156229,0,0,0,0,0
530,120132322331323,56.00753903248008,37.23815917968727,0,0,0,0,0
531,120132322332010,56.00138332258332,37.11730957031229,0,0,0,0,0
532,120132322332013,55.99522662785719,37.12829589843729,0,0,0,0,0
533,120132322332020,55.9890689482136,37.09533691406229,0,0,0,0,0
534,120132322332021,55.9890689482136,37.10632324218728,0,0,0,0,0
535,120132322332022,55.98291028356443,37.09533691406229,0,0,0,0,0
536,120132322332023,55.98291028356443,37.10632324218728,0,0,0,0,0
537,120132322332031,55.9890689482136,37.12829589843729,0,0,0,0,0
538,120132322332032,55.98291028356443,37.11730957031229,0,0,0,0,0
539,120132322332033,55.98291028356443,37.12829589843729,0,0,0,0,0
540,120132322332100,56.00138332258332,37.13928222656229,0,0,0,0,0
541,120132322332113,55.99522662785719,37.17224121093729,0,0,0,0,2
542,120132322332121,55.9890689482136,37.15026855468729,0,2,2,3,3
543,120132322332122,55.98291028356443,37.13928222656229,0,0,0,0,1
544,120132322332123,55.98291028356443,37.15026855468729,0,0,1,2,3
545,120132322332130,55.9890689482136,37.16125488281227,0,0,2,4,5
546,120132322332131,55.9890689482136,37.17224121093729,0,1,2,3,4
547,120132322332132,55.98291028356443,37.16125488281227,0,0,1,1,5
548,120132322332133,55.98291028356443,37.17224121093729,0,0,1,3,4
549,120132322332200,55.9767506338216,37.09533691406229,0,0,0,0,0
550,120132322332201,55.9767506338216,37.10632324218728,0,0,0,0,0
551,120132322332211,55.9767506338216,37.12829589843729,0,0,0,0,0
552,120132322332230,55.96442837870288,37.11730957031229,0,0,0,0,0
553,120132322332231,55.96442837870288,37.12829589843729,0,0,0,0,0
554,120132322332300,55.9767506338216,37.13928222656229,0,0,0,0,0
555,120132322332301,55.9767506338216,37.15026855468729,0,0,0,0,0
556,120132322332303,55.97058999889708,37.15026855468729,0,0,0,0,0
557,120132322332310,55.9767506338216,37.16125488281227,0,0,0,0,0
558,120132322332311,55.9767506338216,37.17224121093729,0,0,0,0,0
559,120132322332312,55.97058999889708,37.16125488281227,0,0,0,0,0
560,120132322332313,55.97058999889708,37.17224121093729,0,0,0,0,0
561,120132322332321,55.96442837870288,37.15026855468729,0,0,0,0,0
562,120132322332330,55.96442837870288,37.16125488281227,0,0,0,0,0
563,120132322333000,56.00138332258332,37.18322753906228,0,0,0,1,1
564,120132322333001,56.00138332258332,37.19421386718727,0,0,0,2,3
565,120132322333002,55.99522662785719,37.18322753906228,0,0,1,1,1
566,120132322333003,55.99522662785719,37.19421386718727,0,0,1,1,1
567,120132322333010,56.00138332258332,37.20520019531229,0,2,2,2,2
568,120132322333011,56.00138332258332,37.21618652343727,0,0,1,1,3
569,120132322333012,55.99522662785719,37.20520019531229,0,0,0,1,2
570,120132322333013,55.99522662785719,37.21618652343727,0,0,0,2,2
571,120132322333020,55.9890689482136,37.18322753906228,0,0,0,1,4
572,120132322333021,55.9890689482136,37.19421386718727,0,0,0,0,1
573,120132322333022,55.98291028356443,37.18322753906228,0,0,1,1,3
574,120132322333023,55.98291028356443,37.19421386718727,0,0,0,0,1
575,120132322333030,55.9890689482136,37.20520019531229,0,0,0,0,0
576,120132322333031,55.9890689482136,37.21618652343727,0,0,0,0,1
577,120132322333100,56.00138332258332,37.22717285156229,0,0,1,1,1
578,120132322333101,56.00138332258332,37.23815917968727,0,0,0,0,1
579,120132322333102,55.99522662785719,37.22717285156229,0,1,1,1,2
580,120132322333103,55.99522662785719,37.23815917968727,0,0,0,1,2
581,120132322333110,56.00138332258332,37.24914550781229,0,0,0,0,0
582,120132322333112,55.99522662785719,37.24914550781229,0,0,0,0,0
583,120132322333113,55.99522662785719,37.26013183593728,0,0,0,0,0
584,120132322333120,55.9890689482136,37.22717285156229,0,1,1,1,2
585,120132322333121,55.9890689482136,37.23815917968727,0,0,1,1,1
586,120132322333122,55.98291028356443,37.22717285156229,0,0,0,1,1
587,120132322333123,55.98291028356443,37.23815917968727,0,0,0,0,1
588,120132322333130,55.9890689482136,37.24914550781229,0,0,0,0,0
589,120132322333131,55.9890689482136,37.26013183593728,0,0,0,0,0
590,120132322333200,55.9767506338216,37.18322753906228,0,0,0,0,1
591,120132322333201,55.9767506338216,37.19421386718727,0,0,0,0,0
592,120132322333202,55.97058999889708,37.18322753906228,0,0,0,0,0
593,120132322333211,55.9767506338216,37.21618652343727,0,0,0,0,0
594,120132322333212,55.97058999889708,37.20520019531229,0,0,0,0,0
595,120132322333220,55.96442837870288,37.18322753906228,0,0,0,0,0
596,120132322333221,55.96442837870288,37.19421386718727,0,0,0,0,0
597,120132322333331,55.96442837870288,37.26013183593728,0,0,0,0,0
598,120132322333332,55.958265773150984,37.24914550781229,0,0,0,0,0
599,120132322333333,55.958265773150984,37.26013183593728,0,0,0,0,0
600,120132323000101,56.34458903127166,37.32604980468727,0,0,0,0,0
601,120132323001330,56.30796424507484,37.42492675781228,0,0,0,0,0
602,120132323001332,56.301856683220876,37.42492675781228,0,0,0,0,0
603,120132323001333,56.301856683220876,37.43591308593729,0,0,0,0,0
604,120132323002310,56.27130416505318,37.33703613281228,0,0,0,0,0
605,120132323002313,56.26519071901323,37.34802246093727,0,0,0,0,0
606,120132323010110,56.34458903127166,37.51281738281227,0,0,0,0,0
607,120132323010111,56.34458903127166,37.52380371093729,0,0,0,0,0
608,120132323010112,56.33848735037677,37.51281738281227,0,0,0,0,0
609,120132323010113,56.33848735037677,37.52380371093729,0,0,0,0,0
610,120132323010121,56.3323846895464,37.50183105468728,0,0,0,0,0
611,120132323010123,56.32628104869076,37.50183105468728,0,0,0,0,0
612,120132323010130,56.3323846895464,37.51281738281227,0,0,0,0,0
613,120132323010131,56.3323846895464,37.52380371093729,0,0,0,0,0
614,120132323010132,56.32628104869076,37.51281738281227,0,0,0,0,0
615,120132323010221,56.30796424507484,37.45788574218727,0,0,0,0,0
616,120132323011000,56.34458903127166,37.53479003906227,0,0,0,0,0
617,120132323011001,56.34458903127166,37.54577636718729,0,0,0,0,0
618,120132323011002,56.33848735037677,37.53479003906227,0,0,0,0,0
619,120132323011003,56.33848735037677,37.54577636718729,0,0,0,0,0
620,120132323011012,56.33848735037677,37.55676269531228,0,0,0,0,0
621,120132323011020,56.3323846895464,37.53479003906227,0,0,0,0,0
622,120132323011021,56.3323846895464,37.54577636718729,0,0,0,0,0
623,120132323011023,56.32628104869076,37.54577636718729,0,0,0,0,0
624,120132323011031,56.3323846895464,37.56774902343727,0,0,0,0,0
625,120132323011033,56.32628104869076,37.56774902343727,0,0,0,0,0
626,120132323011211,56.3201764277201,37.56774902343727,0,0,0,0,0
627,120132323012010,56.295748140893174,37.46887207031229,0,0,0,0,0
628,120132323012011,56.295748140893174,37.47985839843728,0,0,0,0,0
629,120132323012013,56.289638618002115,37.47985839843728,0,0,0,0,0
630,120132323012031,56.28352811445812,37.47985839843728,0,0,0,0,0
631,120132323012033,56.27741663017165,37.47985839843728,0,0,0,0,0
632,120132323012102,56.289638618002115,37.49084472656227,0,0,0,0,0
633,120132323012120,56.28352811445812,37.49084472656227,0,0,0,0,0
634,120132323012122,56.27741663017165,37.49084472656227,0,0,0,0,0
635,120132323012332,56.25296088381104,37.51281738281227,0,0,0,0,0
636,120132323013031,56.28352811445812,37.56774902343727,0,0,0,0,0
637,120132323013201,56.27130416505318,37.54577636718729,0,0,0,0,0
638,120132323013210,56.27130416505318,37.55676269531228,0,0,0,0,0
639,120132323021113,56.240727123849766,37.43591308593729,0,0,0,0,0
640,120132323022033,56.17949942765436,37.30407714843729,0,0,0,0,0
641,120132323022112,56.19175282212417,37.33703613281228,0,0,0,0,0
642,120132323022113,56.19175282212417,37.34802246093727,0,0,0,0,0
643,120132323030101,56.24684449446998,37.50183105468728,0,0,0,0,0
644,120132323030102,56.240727123849766,37.49084472656227,0,0,0,0,0
645,120132323030103,56.240727123849766,37.50183105468728,0,0,0,0,0
646,120132323030110,56.24684449446998,37.51281738281227,0,0,0,0,0
647,120132323030111,56.24684449446998,37.52380371093729,0,0,0,0,0
648,120132323030112,56.240727123849766,37.51281738281227,0,0,0,0,0
649,120132323030113,56.240727123849766,37.52380371093729,0,0,0,0,0
650,120132323030121,56.23460877186107,37.50183105468728,0,0,0,0,0
651,120132323030130,56.23460877186107,37.51281738281227,0,0,0,0,0
652,120132323030131,56.23460877186107,37.52380371093729,0,0,0,0,0
653,120132323031221,56.21012554843564,37.54577636718729,0,0,0,0,0
654,120132323031222,56.20400228826544,37.53479003906227,0,0,0,0,0
655,120132323031223,56.20400228826544,37.54577636718729,0,0,0,0,0
656,120132323031230,56.21012554843564,37.55676269531228,0,0,0,0,0
657,120132323031232,56.20400228826544,37.55676269531228,0,0,0,0,0
658,120132323031233,56.20400228826544,37.56774902343727,0,0,0,0,0
659,120132323031322,56.20400228826544,37.57873535156229,0,0,0,0,0
660,120132323031323,56.20400228826544,37.58972167968727,0,0,0,0,0
661,120132323032122,56.17949942765436,37.49084472656227,0,0,0,0,0
662,120132323032123,56.17949942765436,37.50183105468728,0,0,0,0,0
663,120132323032301,56.1733712570736,37.50183105468728,0,0,0,0,0
664,120132323032302,56.16724210414357,37.49084472656227,0,0,0,0,0
665,120132323032303,56.16724210414357,37.50183105468728,0,0,0,0,0
666,120132323032320,56.16111196877527,37.49084472656227,0,0,0,0,0
667,120132323032321,56.16111196877527,37.50183105468728,0,0,0,0,0
668,120132323032322,56.15498085087979,37.49084472656227,0,0,0,0,0
669,120132323101220,56.30796424507484,37.71057128906228,0,0,0,0,0
670,120132323101221,56.30796424507484,37.72155761718728,0,0,0,0,0
671,120132323101223,56.301856683220876,37.72155761718728,0,0,0,0,0
672,120132323103001,56.295748140893174,37.72155761718728,0,0,0,0,0
673,120132323111003,56.33848735037677,37.89733886718729,0,0,0,0,0
674,120132323111320,56.30796424507484,37.93029785156228,0,0,0,0,0
675,120132323111321,56.30796424507484,37.94128417968727,0,0,0,0,0
676,120132323111322,56.301856683220876,37.93029785156228,0,0,0,0,0
677,120132323113101,56.295748140893174,37.94128417968727,0,0,0,0,0
678,120132323113332,56.25296088381104,37.95227050781229,0,0,0,0,0
679,120132323113333,56.25296088381104,37.96325683593728,0,0,0,0,0
680,120132323122001,56.19787804619133,37.63366699218728,0,0,0,0,0
681,120132323122003,56.19175282212417,37.63366699218728,0,0,0,0,0
